"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"401","""The perks of being a wallflower.""",FALSE,0,NA,2017-04-20 23:57:23,FALSE,NA,"855208806355156992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_GemmaPerez",0,FALSE,FALSE,NA,NA
"402","@SunBulleya @BollyMention Perks of being a wallflower and Fight club",FALSE,0,"SunBulleya",2017-04-20 23:56:47,FALSE,"855128683392241665","855208659013468162","1003556258","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ask_meeanything",0,FALSE,FALSE,NA,NA
"403","the perks of being a wallflower https://t.co/hs5Eh8CMBV",FALSE,0,NA,2017-04-20 23:56:18,FALSE,NA,"855208536988684288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","btsviktogwarts",1,FALSE,FALSE,NA,NA
"404","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:55:17,FALSE,NA,"855208279030595584",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","mrnatyo",351,TRUE,FALSE,NA,NA
"405","RT @fiImart: ‚ÄúThings change. And friends leave. Life doesn't stop for anybody.‚Äù 

The Perks of Being a Wallflower (2012) https://t.co/Xbewe‚Ä¶",FALSE,0,NA,2017-04-20 23:54:52,FALSE,NA,"855208174672113664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tesza_s",799,TRUE,FALSE,NA,NA
"406","RT @putrileenaz: The Perks of Being a Wallflower by Stephen Chbosky. I loved the book as much I enjoyed the film‚Ä¶",FALSE,0,NA,2017-04-20 23:53:23,FALSE,NA,"855207802129702912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajipangestu1514",1,TRUE,FALSE,NA,NA
"407","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:51:31,FALSE,NA,"855207332573192192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beeaanna_",351,TRUE,FALSE,NA,NA
"408","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:50:17,FALSE,NA,"855207022253539332",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaggieFiyuhRios",351,TRUE,FALSE,NA,NA
"409","The Perks of Being a Wallflower by Stephen Chbosky. I loved the book as much I enjoyed the film‚Ä¶",FALSE,0,NA,2017-04-20 23:49:12,FALSE,NA,"855206749887840256",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","putrileenaz",1,FALSE,FALSE,NA,NA
"410","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:48:36,FALSE,NA,"855206596170981376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nbhdwrs",351,TRUE,FALSE,NA,NA
"411","Could @NetflixUK please put the perks of being a wallflower on",FALSE,0,NA,2017-04-20 23:42:49,FALSE,NA,"855205140780994560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_ChloeProcter",0,FALSE,FALSE,NA,NA
"412","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:41:03,FALSE,NA,"855204699066204162",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anenhaz",351,TRUE,FALSE,NA,NA
"413","@misterwiggly @SchmoesKnow I've been waiting to hear your Brett to the Future on Perks of Being a Wallflower",FALSE,0,"misterwiggly",2017-04-20 23:39:31,FALSE,"855203203733782528","855204311088877568","80992126","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DylanGLanges",0,FALSE,FALSE,NA,NA
"414","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:39:10,FALSE,NA,"855204224271077376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skydancing_",351,TRUE,FALSE,NA,NA
"415","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:38:27,FALSE,NA,"855204045300125698",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AgusbiancoOK",351,TRUE,FALSE,NA,NA
"416","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:38:09,FALSE,NA,"855203967881682946",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dallasedmonson",351,TRUE,FALSE,NA,NA
"417","RT @Nevilles_Howler: Clay Jensen reminds me so much of Charlie from perks of being a wallflower Ì†ΩÌ∏Æ",FALSE,0,NA,2017-04-20 23:36:57,FALSE,NA,"855203664381829120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","panic_crowd",2,TRUE,FALSE,NA,NA
"418","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:35:03,FALSE,NA,"855203185681719297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ritzandddcheese",351,TRUE,FALSE,NA,NA
"419","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:33:54,FALSE,NA,"855202898019573760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abbigealhunt",351,TRUE,FALSE,NA,NA
"420","I literally can't. ‚Äî watching The Perks of Being a Wallflower",FALSE,0,NA,2017-04-20 23:33:17,FALSE,NA,"855202741060239360",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","undrabrown",0,FALSE,FALSE,NA,NA
"421","RT @softastroIogy: cancer ‚ôãÔ∏è

The Perks Of Being A Wallflower (2012) https://t.co/EyLKknnAEL",FALSE,0,NA,2017-04-20 23:28:43,FALSE,NA,"855201592890544128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dani19_98",376,TRUE,FALSE,NA,NA
"422","cancer ‚ôãÔ∏è

The Perks Of Being A Wallflower (2012) https://t.co/Mn3AMqbeah",FALSE,0,"Zayoun6",2017-04-20 23:28:22,FALSE,"854751557325291531","855201506492112896","3218614080","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zayoun6",0,FALSE,FALSE,NA,NA
"423","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:27:57,FALSE,NA,"855201400531365888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarianaCossta_",351,TRUE,FALSE,NA,NA
"424","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:25:48,FALSE,NA,"855200859457806336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LuliConti1",351,TRUE,FALSE,NA,NA
"425","RT @softastroIogy: cancer ‚ôãÔ∏è

The Perks Of Being A Wallflower (2012) https://t.co/EyLKknnAEL",FALSE,0,NA,2017-04-20 23:25:12,FALSE,NA,"855200710597775360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emptyhearvt",376,TRUE,FALSE,NA,NA
"426","RT @Moviepicts: Perks of Being a Wallflower https://t.co/j28yhpCx6k",FALSE,0,NA,2017-04-20 23:24:14,FALSE,NA,"855200465310539777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yellowxme",1508,TRUE,FALSE,NA,NA
"427","@mateusbandeiraa perks of being a wallflower",FALSE,0,"mateusbandeiraa",2017-04-20 23:23:15,FALSE,"855198410177224704","855200219163754497","101756070","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thatahh",0,FALSE,FALSE,NA,NA
"428","RT @ggbreezie: Perks of Being a Wallflower is honestly such a good movie and hurts my heart every time",FALSE,0,NA,2017-04-20 23:23:03,FALSE,NA,"855200167435390979",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RyanLoc111",1,TRUE,FALSE,NA,NA
"429","RT @Moviepicts: The Perks of Being a Wallflower (2012) https://t.co/FpigoAzzXD",FALSE,0,NA,2017-04-20 23:19:53,FALSE,NA,"855199370353942530",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yellowxme",1448,TRUE,FALSE,NA,NA
"430","Hey remember when everyone quoted Perks of Being a Wallflower despite that movie depicting a victim of sexual assaults

WE ARE INFINITE",FALSE,0,NA,2017-04-20 23:19:08,FALSE,NA,"855199181828489216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IBarfOnBabies",0,FALSE,FALSE,NA,NA
"431","The Perks Of Being A Wallflower O.S.T. by Various Artists (2014-12-21) https://t.co/0xoeWjpwmZ",FALSE,0,NA,2017-04-20 23:18:19,FALSE,NA,"855198975636287488",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","viralworldmag1",0,FALSE,FALSE,"-117.20214844","36.39917829"
"432","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:18:11,FALSE,NA,"855198944531550208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MDelfinoMartin",351,TRUE,FALSE,NA,NA
"433","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:17:15,FALSE,NA,"855198709373689856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stefanyguzman27",351,TRUE,FALSE,NA,NA
"434","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:16:13,FALSE,NA,"855198447913365505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aragingpeacock",351,TRUE,FALSE,NA,NA
"435","@handifran8 Perks of being a wallflower",FALSE,2,"handifran8",2017-04-20 23:15:10,FALSE,"855197946115219456","855198181910511616","3550412483","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jayden_vincente",0,FALSE,FALSE,NA,NA
"436","one day I will watch the perks of being a wallflower and not cry a million times throughout

today is not that day",FALSE,2,NA,2017-04-20 23:12:34,FALSE,NA,"855197531403427840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rivqahemma",0,FALSE,FALSE,NA,NA
"437","RT @softastroIogy: cancer ‚ôãÔ∏è

The Perks Of Being A Wallflower (2012) https://t.co/EyLKknnAEL",FALSE,0,NA,2017-04-20 23:12:10,FALSE,NA,"855197429544738816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexahyaz",376,TRUE,FALSE,NA,NA
"438","RT @filmagraphy: The Perks of Being A Wallflower (2012) https://t.co/eEBTnZK08g",FALSE,0,NA,2017-04-20 23:08:05,FALSE,NA,"855196401168519169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImisstheoneIwas",1167,TRUE,FALSE,NA,NA
"439","RT @softastroIogy: cancer ‚ôãÔ∏è

The Perks Of Being A Wallflower (2012) https://t.co/EyLKknnAEL",FALSE,0,NA,2017-04-20 23:07:15,FALSE,NA,"855196192363261952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kjtmuna",376,TRUE,FALSE,NA,NA
"440","RT @fiImart: ‚ÄúThings change. And friends leave. Life doesn't stop for anybody.‚Äù 

The Perks of Being a Wallflower (2012) https://t.co/Xbewe‚Ä¶",FALSE,0,NA,2017-04-20 23:06:27,FALSE,NA,"855195989648527360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sophyavictoria_",799,TRUE,FALSE,NA,NA
"441","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:06:18,FALSE,NA,"855195952990351360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","__slideaway",351,TRUE,FALSE,NA,NA
"442","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:06:00,FALSE,NA,"855195876909776897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mary8198x",351,TRUE,FALSE,NA,NA
"443","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:04:55,FALSE,NA,"855195603952947200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaisBoscarino7",351,TRUE,FALSE,NA,NA
"444","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:04:08,FALSE,NA,"855195408989126656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BaranNakipoglu",351,TRUE,FALSE,NA,NA
"445","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:03:47,FALSE,NA,"855195320837341184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daibiebur",351,TRUE,FALSE,NA,NA
"446","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:01:18,FALSE,NA,"855194694569140225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessgowanss",351,TRUE,FALSE,NA,NA
"447","The Perks of Being a Wallflower https://t.co/P3hCqZshT7",FALSE,0,NA,2017-04-20 23:01:04,FALSE,NA,"855194637136474113",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","CeIebrityQU0TES",0,FALSE,FALSE,NA,NA
"448","my favorite scene from any movie EVER is the one where Sam from perks of being a wallflower is out of the sunroof -",FALSE,0,NA,2017-04-20 23:00:47,FALSE,NA,"855194562222010368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","madsiesaccount",0,FALSE,FALSE,NA,NA
"449","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 23:00:15,FALSE,NA,"855194428620783616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hxnxnny",351,TRUE,FALSE,NA,NA
"450","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:58:47,FALSE,NA,"855194059257917445",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loisemaury",351,TRUE,FALSE,NA,NA
"451","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:55:47,FALSE,NA,"855193305814106112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ssn_andre",351,TRUE,FALSE,NA,NA
"452","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:55:44,FALSE,NA,"855193292694224896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","July07_",351,TRUE,FALSE,NA,NA
"453","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:55:41,FALSE,NA,"855193280103034881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeluRuuz",351,TRUE,FALSE,NA,NA
"454","from ""The Perks Of Being The Wallflower""„ÄÄhttps://t.co/tQyHPX05HD",FALSE,0,NA,2017-04-20 22:54:54,FALSE,NA,"855193083247448065",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","EzraPic_bot",0,FALSE,FALSE,NA,NA
"455","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:53:38,FALSE,NA,"855192766560784384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xxbabygabxx",351,TRUE,FALSE,NA,NA
"456","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:50:40,FALSE,NA,"855192019093860353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FacundoGrande1",351,TRUE,FALSE,NA,NA
"457","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:50:39,FALSE,NA,"855192014119460868",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brumage_jessica",351,TRUE,FALSE,NA,NA
"458","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:50:02,FALSE,NA,"855191859987181569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mads_7777",351,TRUE,FALSE,NA,NA
"459","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:48:15,FALSE,NA,"855191409388814336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elteorodriguez",351,TRUE,FALSE,NA,NA
"460","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:47:05,FALSE,NA,"855191117809274880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sussan_947",351,TRUE,FALSE,NA,NA
"461","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:45:21,FALSE,NA,"855190682021048321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","claraaaaaaaaaa_",351,TRUE,FALSE,NA,NA
"462","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:44:01,FALSE,NA,"855190343289118721",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","micaapucci",351,TRUE,FALSE,NA,NA
"463","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:38:10,FALSE,NA,"855188873407848448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CamilaBStasiuk",351,TRUE,FALSE,NA,NA
"464","RT @ordinaryobrien: ‚Ä¢the perks of being a wallflower 
-so good 
-the best cast 
-read the book https://t.co/Y3ALOy954O",FALSE,0,NA,2017-04-20 22:36:45,FALSE,NA,"855188517890039808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","julliapancubit",5,TRUE,FALSE,NA,NA
"465","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:35:40,FALSE,NA,"855188244698468352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Silvia_CasadoM",351,TRUE,FALSE,NA,NA
"466","RT @EnesaSiljkovic: I've probably read the perks of being a wallflower like 100 times by now",FALSE,0,NA,2017-04-20 22:35:25,FALSE,NA,"855188180420747268",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","melitrlk",1,TRUE,FALSE,NA,NA
"467","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:34:19,FALSE,NA,"855187902510313477",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","barbaraServassi",351,TRUE,FALSE,NA,NA
"468","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:34:03,FALSE,NA,"855187836680626176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marriialopezz",351,TRUE,FALSE,NA,NA
"469","I've probably read the perks of being a wallflower like 100 times by now",FALSE,0,NA,2017-04-20 22:33:05,FALSE,NA,"855187594111582208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EnesaSiljkovic",1,FALSE,FALSE,NA,NA
"470","RT @fiImart: ‚ÄúThings change. And friends leave. Life doesn't stop for anybody.‚Äù 

The Perks of Being a Wallflower (2012) https://t.co/Xbewe‚Ä¶",FALSE,0,NA,2017-04-20 22:32:27,FALSE,NA,"855187433624924160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nickiannne",799,TRUE,FALSE,NA,NA
"471","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:32:04,FALSE,NA,"855187338695237632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VicdlR",351,TRUE,FALSE,NA,NA
"472","The perks of being a Wallflower",FALSE,0,NA,2017-04-20 22:31:29,FALSE,NA,"855187191940644864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AlexSamos",0,FALSE,FALSE,NA,NA
"473","RT @dmercier427: 13 Reasons Why takes place inside a John Green novel. It's Perks of Being A Wallflower but with Snapchat and less likeable‚Ä¶",FALSE,0,NA,2017-04-20 22:30:26,FALSE,NA,"855186927900688384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flwsx0",3,TRUE,FALSE,NA,NA
"474","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:29:12,FALSE,NA,"855186616473853956",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maddidolan",351,TRUE,FALSE,NA,NA
"475","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:28:51,FALSE,NA,"855186528645021698",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarah_9807",351,TRUE,FALSE,NA,NA
"476","Student on screening of The Perks of Being a Wallflower, ""I don't like it. It makes me feel. I don't like having emotions.""",FALSE,0,NA,2017-04-20 22:26:30,FALSE,NA,"855185935356612609",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ThaRealBenCohen",0,FALSE,FALSE,NA,NA
"477","RT @softastroIogy: cancer ‚ôãÔ∏è

The Perks Of Being A Wallflower (2012) https://t.co/EyLKknnAEL",FALSE,0,NA,2017-04-20 22:26:00,FALSE,NA,"855185811729285120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_aqyl_",376,TRUE,FALSE,NA,NA
"478","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:25:27,FALSE,NA,"855185670440202241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","icfraga",351,TRUE,FALSE,NA,NA
"479","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:24:47,FALSE,NA,"855185503951441920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarahehorn3",351,TRUE,FALSE,NA,NA
"480","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:24:24,FALSE,NA,"855185408040329216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FewerRaccoon090",351,TRUE,FALSE,NA,NA
"481","RT @sarahfazzini: @dylanminnette @violtbaudelaire apparently a lot of people were reminded of charlie from perks of being a wallflower haha‚Ä¶",FALSE,0,NA,2017-04-20 22:23:15,FALSE,NA,"855185119795130368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rowanobsession",5,TRUE,FALSE,NA,NA
"482","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:22:33,FALSE,NA,"855184944070610946",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joaoguit_",351,TRUE,FALSE,NA,NA
"483","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:19:10,FALSE,NA,"855184092379451392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcalabreez",351,TRUE,FALSE,NA,NA
"484","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:19:03,FALSE,NA,"855184059890315265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","notlatifa",351,TRUE,FALSE,NA,NA
"485","RT @frnkenstein: @frnkenstein 17. The Perks of Being a Wallflower
- heartbreaking
- he didn't seem to want him to stop though https://t.co/‚Ä¶",FALSE,0,NA,2017-04-20 22:17:17,FALSE,NA,"855183615847784449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angeIcoulby",1555,TRUE,FALSE,NA,NA
"486","RT @beaufilms: The Perks of Being a Wallflower (2012) https://t.co/tGi24YroiH",FALSE,0,NA,2017-04-20 22:16:52,FALSE,NA,"855183512571400192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jorge__2410",351,TRUE,FALSE,NA,NA
"487","RT @BloomingSecrets: Our Wallflowers Are In Bloom. Learn more about the pretty biennial! #flowers #gardening https://t.co/QozMC60sNy https:‚Ä¶",FALSE,0,NA,2017-04-20 22:16:39,FALSE,NA,"855183456594165760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Poissonn34",8,TRUE,FALSE,NA,NA
"488","not to be dramatic but i would literally give my life for charlie from the perks of being a wallflower",FALSE,1,NA,2017-04-20 22:15:47,FALSE,NA,"855183240780533760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dewdpools",0,FALSE,FALSE,NA,NA
